OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Kingdom	Phylum	Class	Order	Family	Genus	Species
d43edad3dc397d43cc72f9a8e10f06da1ce8959f	10.1665830325081	0.228363589562885	0.685194124202796	0.333283052928364	0.73892063064457	0.938201193910688	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Flavonifractor	unidentified
d47beb8cb5d090d3ae5824302bb361b0c25784c6	32.1885581377614	-0.185034763809619	0.333731916631366	-0.554441318281237	0.579276855490213	0.924707994832574	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Fusicatenibacter	s__Fusicatenibacter saccharivorans
fbb506568c406e9dc91efa9d9ac4cc536b73ca85	205.955137818765	0.111358449067318	0.302950697508888	0.367579444388146	0.713186844361619	0.938201193910688	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	unidentified
2f331ad51f76d989782a9cb63dbea94e4f8b844c	10.8969120995572	-0.367282055883823	0.541639479623088	-0.678093214585103	0.497712592724154	0.889290371279143	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	unidentified	unidentified
f03f7f0f5d5e8526773332de07f06baa0cb70979	5.86725324766632	4.17220313341794	0.833839207230383	5.00360632750289	5.62676071642116e-07	7.20225371701909e-05	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	unidentified
72a591069a0e4e007ffc35390d443a5878a2bcd3	30.2974519901262	0.0507524638888076	0.72252392207558	0.070243298994187	0.944000011801665	0.981685285058259	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Schaedlerella	s__Schaedlerella sp900066545
5b0b727a8cbf23997acbf2f9e32ff29a57f2d3cf	4.93145473314764	0.74448906923968	0.658144963369878	1.13119314235529	0.257973807656498	0.889290371279143	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Parasutterella	unidentified
8dcf29e332314457eded368efcfcb06de06125e3	3.1370914808883	0.125375480886062	0.651674756937419	0.192389653813309	0.84743699608489	0.968499424097018	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerobutyricum	s__Anaerobutyricum hallii_A
b0a7b618138b08258a46347956ebba150b8545fa	4.22599857853803	-0.311252120190117	0.783663314174389	-0.397175820994031	0.691237810979082	0.931351997950763	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruthenibacterium	s__Ruthenibacterium lactatiformans
1a6ec3afe71ba59dba96dab70f7dc0b5da2e4f45	2.61137160424591	0.199355048932162	0.896159565390971	0.222454858075625	0.823959810874476	0.953960428229876	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia	unidentified
