OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
d43edad3dc397d43cc72f9a8e10f06da1ce8959f,31.46836533,-0.318332963,0.158313394,-2.010777204,0.044348995,0.126579423,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Flavonifractor,unidentified
1825e0276b9c35d84fd53a1c986f1f31978eb8d8,105.3366653,-0.060133076,0.126564882,-0.475116598,0.634703869,0.730709496,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides salyersiae
d47beb8cb5d090d3ae5824302bb361b0c25784c6,237.4097424,-0.124958499,0.088393666,-1.413658967,0.157462059,0.317239736,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
3cad2e9cb2043bd3aa4d49afe723a62b87b763f6,3.588923254,0.011699874,0.227922839,0.051332609,0.959060484,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Lawsonibacter,unidentified
fbb506568c406e9dc91efa9d9ac4cc536b73ca85,1099.401857,0.15360623,0.079438007,1.933661677,0.053154739,0.145643984,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
b2fb2dc24b01aeaeedbfea99a32b7663d4ee5878,338.0465011,0.461775345,0.339949135,1.358365995,0.174347579,0.336417159,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,s__Phascolarctobacterium faecium
2f331ad51f76d989782a9cb63dbea94e4f8b844c,62.0051597,-0.511892921,0.212026802,-2.41428403,0.015766167,0.074481546,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
71140dd01d5964889d360c7a2b5b43df574e40f2,4.064970099,0.13299928,0.248812589,0.534535974,0.592970767,0.706408653,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
43f2f063cb2edbd604264e0eabe3a364269c3a9d,5.121066488,-0.602977626,0.252008448,-2.392688149,0.01672545,0.076379556,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Angelakisella,s__Angelakisella massiliensis
72a591069a0e4e007ffc35390d443a5878a2bcd3,2.670935795,-0.186416329,0.253005706,-0.736806818,0.461239837,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Schaedlerella,s__Schaedlerella sp900066545
5b0b727a8cbf23997acbf2f9e32ff29a57f2d3cf,364.1918359,0.368835279,0.147567759,2.499429965,0.012439328,0.065545692,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Parasutterella,unidentified
2e2aa48327491860732b3ac809b0a333f8d4605e,2.111915713,0.431073632,0.303560117,1.420060172,0.155590164,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
b0a7b618138b08258a46347956ebba150b8545fa,19.0228682,-0.237034789,0.225828554,-1.049622753,0.293891592,0.447368312,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruthenibacterium,s__Ruthenibacterium lactatiformans
2121d02fed97ef400063411122ab85ea5c1ec618,4.196518711,0.39662479,0.192676001,2.058506449,0.039541543,0.11776503,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
17f552bd6c9e75f51ad67a8986900692f382050e,4.296190314,0.210220387,0.207542428,1.012903192,0.311106404,0.455182486,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
79310580abcd5bac8cf38df4bdcb4ccde745f6ee,38.9647297,0.241215194,0.187730029,1.284904687,0.198825593,0.373138442,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,unidentified
c3a017a81aebef041b016473a6feff557170abc8,1.752017399,-0.620794463,0.246684985,-2.516547426,0.011851095,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,unidentified,unidentified,unidentified
8cb061cbd139dcb5a87e44b016402cf2b03bd407,264.5360964,0.128756969,0.114392447,1.125572299,0.260346599,0.445040191,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-81,unidentified
04ad1bf8ff4e32914011825abfdcb8dc2253c309,506.1593669,0.307154109,0.13696467,2.242579129,0.024923967,0.097559529,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes onderdonkii
01b9fa38fca5310b4b07769d3b8fd1b91e8dbde6,7.061321917,0.110300378,0.271747373,0.405893081,0.684821162,0.769020486,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Intestinimonas,s__Intestinimonas butyriciproducens
d28565e03340925758c915d26aaa3cb2f8ab09fe,3.548341914,-0.094668063,0.241323621,-0.392286767,0.69484634,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea sp900066555
2f10b70f625cb69f74d6b362e2b8eef0701eced4,7.681530732,0.210253551,0.309584181,0.679148237,0.497043941,0.635575721,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Clostridium_A,s__Clostridium_A leptum
bff7567f7d6358cc9c05f3c740c4f769d4c86c03,4.909398478,0.057797711,0.250054847,0.231140136,0.817205935,0.874665728,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster asparagiformis
ffd305a548903f3e385469f595688a2e0671f6db,2.97957045,-0.068410431,0.21890513,-0.312511775,0.754651616,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,unidentified
7de51ee500c68a9da4fd52a4df1133cba2ab0fca,11.69547898,-0.187232791,0.22673621,-0.825773666,0.408932495,0.549252469,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,unidentified
b29981efa33acb2f764a0ece8ed2f85ae22a7925,4.160518903,-0.328828904,0.273549869,-1.202080282,0.229332425,0.409634522,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola vulgatus
5306dd9efe1839e6fc783e22358007b036aca265,7.666500084,0.688819162,0.201889739,3.411858199,0.000645217,0.006799591,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UMGS1071,s__UMGS1071 sp900548305
4108dc84e615159b91e360f8a6d98cd5778a158d,23.73311023,0.471510456,0.126106632,3.738982241,0.000184767,0.002580311,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Coprococcus_A,s__Coprococcus_A catus
7ff95b896e69c63b94586ec5f6443abe023e44b3,1.800666076,0.18028471,0.319334104,0.564564534,0.572369994,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
7a28d503d7837807b14782292b923bbc85bb9151,28.2338247,-0.411976374,0.223537915,-1.842982092,0.065331625,0.168155712,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Peptostreptococcales,f__Peptostreptococcaceae,g__Intestinibacter,s__Intestinibacter bartlettii
cf14a9e873ab926b813d08637c2bf5cbbe23c464,24.47783362,0.173968245,0.185825189,0.93619302,0.349173816,0.493163019,d__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,unidentified,unidentified,unidentified
9ed1d246a1d504a6654f3fb03b5cb9a45fd2fbc9,227.539323,-0.177874107,0.176047369,-1.0103764,0.31231499,0.455182486,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900545585
079bd0f00fc8de914fea8f5a1009e0a3ab1454c3,19.80325264,-0.718688446,0.250850944,-2.865001957,0.004170067,0.030068375,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter torques
921c29e652f197ee4523856074e9392db3efeb2f,1490.492898,0.142067915,0.089726898,1.583336974,0.11334468,0.25045518,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
1a358ec1f08c3036d5b3f6b0e80f5464c3a2d95f,48.43733082,0.255459916,0.240768477,1.061018946,0.288681291,0.447368312,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Hungatella_A,s__Hungatella_A sp003478355
cd97829047759d65aca47f1da1ff08750290eca8,188.2190705,-0.138763802,0.095061927,-1.459720054,0.144367028,0.309035669,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Clostridium_Q,s__Clostridium_Q sp003024715
cfc80063afd8df82ff7ebd4df57e3dc35bb0cfd8,2.396159062,-0.367108925,0.290655658,-1.263037255,0.206575792,NA,d__Bacteria,p__Firmicutes_A,unidentified,unidentified,unidentified,unidentified,unidentified
472f14689cf6b1d15b188923eb8ed0e5067d3b76,121.2244639,-0.204096198,0.115571134,-1.765979016,0.077399369,0.189352029,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter faecis
796ef0579c50f1722c5419ccd3b7ac97890a9afc,6.043110648,0.052583117,0.198137844,0.26538654,0.790711704,0.852972468,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Anaerotignaceae,unidentified,unidentified
edae7c7d76de32511f1c15034eca3837e8e4dc87,2.322116695,-0.093025955,0.288802183,-0.322109598,0.747369667,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
50f645b0e0bfce9253e20467d72f853b702bb033,19.72145415,0.501339247,0.169452092,2.958589888,0.003090501,0.026462414,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Sporobacter,s__Sporobacter termitidis
d7ba70166bf38311a0becbf3b7abaf877d2b1ebc,11.59419216,-0.119817593,0.233292306,-0.513594275,0.607535683,0.71593075,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides caccae
5a7e8467339131e6ae6274288151c734105932a6,105.0835438,0.272190047,0.126662908,2.148932563,0.031639746,0.108620805,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_I
309bb02b594c5b7671b4d705002381b3a68234ae,3.513877817,0.283992883,0.252068251,1.126650745,0.259890175,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Sporobacter,s__Sporobacter termitidis
681578b1c71ad4beb2b3a41bfca736d912e7c855,69.51729523,-0.336011425,0.121752289,-2.759795553,0.005783754,0.037732112,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA9502,unidentified
c51dadc28964ac2c968dd9342c19d37204a83e9c,7.551457541,0.439837555,0.245876768,1.788853652,0.073638388,0.18342653,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Anaerotignaceae,g__Anaerotignum,unidentified
a11b96a20ad9e1a5360be48e11d57aec1590c38c,3.323967144,-0.081885137,0.297124905,-0.27559163,0.782861739,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Anaeromassilibacillus,s__Anaeromassilibacillus sp002159845
5d4b092976cce043692a1155c61a929b236bc522,2.209066103,-0.625955887,0.280109021,-2.234686639,0.025437928,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
4b772c37b5ba290b4c4fe27759f0577057277c01,24.38502465,0.419247644,0.184857024,2.26795626,0.023331873,0.094013722,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900066775
a17359057e9470077839413e10686bd37a200de5,1.681157699,-0.426197617,0.299671795,-1.422214651,0.154963947,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,unidentified
3ab64f7f705d4414c88fbf3a92763f6f976e46ec,169.7062587,0.255800434,0.122066124,2.095589061,0.03611866,0.116405255,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
76c426c363ab73987f656f0dc3b206965eeeee61,6.545145658,0.0350386,0.274230546,0.127770593,0.898330522,0.929167063,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,unidentified,unidentified,unidentified
160d827ccaad7aaa278afdd322e2bf4a1668ff81,1352.716247,0.295081068,0.127309829,2.317818424,0.020459191,0.087590913,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides uniformis
