OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
d43edad3dc397d43cc72f9a8e10f06da1ce8959f,26.22319951,-0.411133988,0.257932042,-1.593962441,0.110944447,0.429396102,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Flavonifractor,unidentified
1825e0276b9c35d84fd53a1c986f1f31978eb8d8,56.5435635,-0.386124881,0.207767712,-1.858445076,0.063105836,0.303197898,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides salyersiae
a3d643b3e846a69e7bc53ecd165e07dae0c7393e,4.871111143,0.054521102,0.326545547,0.166963238,0.867398975,0.940166151,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
3ea1b3a128ce1904a5e104250d802b0235913df0,1.25157053,-0.29991554,0.51564327,-0.58163377,0.560813391,NA,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelatoclostridiaceae,g__Erysipelatoclostridium,unidentified
d47beb8cb5d090d3ae5824302bb361b0c25784c6,181.1026312,-0.057580411,0.210340467,-0.273748614,0.784277815,0.900554685,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
1fa76287de712ca8fadd929e1d0920c012593193,3.201583526,-0.225060079,0.310391893,-0.725083625,0.468400729,0.764810566,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola vulgatus
3cad2e9cb2043bd3aa4d49afe723a62b87b763f6,1.704862401,-0.431256392,0.434694445,-0.992090874,0.321153198,0.683661586,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Lawsonibacter,unidentified
081b89b7745ed16863ac909581aae7e738ff4bd5,17.1830074,-0.096766964,0.306579528,-0.315634134,0.752280226,0.888028657,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes_A,s__Alistipes_A ihumii
20f602501dcb4daed614f1273fc471e87fe9f570,28.99665152,-0.273640171,0.339896625,-0.805068808,0.420779974,0.739509967,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__TANB77,f__CAG-508,unidentified,unidentified
6576d8577631df7dfc39d1d3a2e24ef47e25733e,163.8889857,-0.812217707,0.471249224,-1.723541738,0.084790604,0.371913846,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__CAG-180,s__CAG-180 sp900315985
08d10357a57ed665a2b8c44efbf0f991a4910125,2.457684396,-0.072204877,0.336784617,-0.21439482,0.830239181,0.918569776,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
058315feb5f0dbd44ab6a6f983f2e9951c2cf168,2.233396555,-0.649974287,0.45950256,-1.414517227,0.157210093,0.484926168,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Acetatifactor,s__Acetatifactor sp900066565
cc9edb17bad78fc51c2124cfc6e76effec38754e,1.528384607,-0.360460106,0.518513264,-0.695180107,0.486942438,0.774359112,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_F,s__Eubacterium_F sp003491505
06a37ab198a22c89da21988f13955376ea3f6fb6,110.6354335,-0.475545034,0.267754217,-1.776050589,0.075724579,0.34405298,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Butyrivibrio_A,s__Butyrivibrio_A crossotus
2658ee7d1203ebb9932d2f1e5cc1a9c052039084,4.447841592,0.110532336,0.461219472,0.239652363,0.810599768,0.905964446,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Butyricicoccaceae,g__Agathobaculum,s__Agathobaculum sp003481705
abec2d312d5bbe545e1c3421b1d79164af566a2d,1.959448067,-0.428467243,0.439678344,-0.974501585,0.329807552,0.684576891,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,unidentified
f7ea4019faa4cf312d6fb17e410f46f71d3d7a62,19.31539155,-0.215709032,0.363608683,-0.593244997,0.553017203,0.797681377,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__RF32,f__CAG-239,g__CAG-495,s__CAG-495 sp900540425
4562989b2be1a47d23a80a7b088dbf033a7c4c11,9.837697974,-0.18602463,0.275009812,-0.676429063,0.49876827,0.774359112,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,unidentified
fa67e185096c66e9e24e1ab83194943a8abd88db,12.91022079,0.106856636,0.434430393,0.245969522,0.805705826,0.903497442,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,unidentified
a58fc4ceef3cca023ee819de772b2b8f6a81d73e,1.29108889,0.044693783,0.453190481,0.098620304,0.921439749,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Clostridium_Q,s__Clostridium_Q sp003024715
9031f628e49a45d731479e70f67ca59b1007dde6,1.90682458,0.116316882,0.474199179,0.245291192,0.806230971,0.903497442,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospira,unidentified
d2f91faa8eef81b65d8c32f57d4de177db6bfb04,1.52965308,1.133128482,0.474896302,2.386054546,0.017030225,0.17796585,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerostipes,unidentified
90eb899b5bfed84645f34554c359d3e5a4eddb3a,2.130311072,-0.390178446,0.500270492,-0.77993496,0.435429159,0.745940117,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_D,s__Ruminococcus_D bicirculans
6c1158a204e1d96660f335501335d5169486ab2f,60.34691267,-1.219329993,0.362364237,-3.364929177,0.000765633,0.019257149,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__TANB77,f__CAG-508,g__CAG-354,s__CAG-354 sp900552655
8a935be88ec25cb4486bb081fd295ac0427360b4,1.599240393,-1.012391284,0.480676569,-2.106179808,0.035188736,0.233273322,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,unidentified
a3bf83a9f89f34d1cbd448a354b2b981a40ba350,3.882402404,-0.470874246,0.403808377,-1.166083402,0.243580727,0.620325512,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,unidentified
e8f2272b9e66abc6098e82714cd09f4e8cd4bf06,1.637487548,0.233408214,0.381970643,0.611063227,0.541157723,0.788166997,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
fbb506568c406e9dc91efa9d9ac4cc536b73ca85,1071.943576,-0.072090609,0.161403629,-0.446648008,0.655129227,0.868481594,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
b2fb2dc24b01aeaeedbfea99a32b7663d4ee5878,24.67574496,-0.334140006,0.343719752,-0.972129194,0.33098628,0.684576891,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,s__Phascolarctobacterium faecium
2f331ad51f76d989782a9cb63dbea94e4f8b844c,104.2956158,-0.642082453,0.283382537,-2.26577989,0.023464863,0.188621401,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
0f4deb6216666668c49d9a9e6179e00be2a5147a,1.431098442,-0.015031272,0.487264073,-0.030848308,0.975390514,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
fe1cb14f704c71b3b646178f7af56a1195e9137a,2.465943653,0.074607421,0.449561909,0.165955833,0.868191708,0.940166151,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster sp000431375
71140dd01d5964889d360c7a2b5b43df574e40f2,3.256116176,-0.355023476,0.405187999,-0.87619445,0.380924333,0.714019602,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
75baa19e2c74cf227d9ac072bb59bf7ee8beb5ed,13.49225396,-0.006706606,0.427609774,-0.015683941,0.987486539,0.995587207,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-314,g__CAG-314,s__CAG-314 sp900551395
819b9deecee6ff1d62751ec07f799418c5c3d34e,4.843323454,0.181977873,0.407206374,0.446893478,0.654951973,0.868481594,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides uniformis
2826dc88c39de805e96c577ef6dae7f69d5a03eb,0.895919241,0.08224182,0.554074831,0.148430889,0.882002724,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerobutyricum,s__Anaerobutyricum hallii
43f2f063cb2edbd604264e0eabe3a364269c3a9d,3.276664152,-0.387929787,0.340617019,-1.138903123,0.254743563,0.622435807,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Angelakisella,s__Angelakisella massiliensis
f03f7f0f5d5e8526773332de07f06baa0cb70979,2.705370008,-0.917650626,0.560920512,-1.635972667,0.101845308,0.409141731,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,unidentified
34dee3f8b111d18cf0f9c2c4aa24b0f352a8a12b,1.423764485,-0.563893003,0.431673107,-1.306296348,0.191451799,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola vulgatus
52a40c31e2d31f61174989d45b887fd8604ff21a,70.31653149,-0.345534004,0.341691784,-1.011244694,0.311899329,0.672030513,d__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella,s__Collinsella sp900546455
ead3b1c56535f47745b0ea1d37465f0c97f88cb1,5.672039916,0.435858788,0.269703967,1.61606369,0.106080544,0.418317616,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,unidentified
72a591069a0e4e007ffc35390d443a5878a2bcd3,5.790079718,-0.941828946,0.308723662,-3.050718369,0.002282946,0.045441497,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Schaedlerella,s__Schaedlerella sp900066545
5b0b727a8cbf23997acbf2f9e32ff29a57f2d3cf,20.98437011,0.116933307,0.275314535,0.424726238,0.671036254,0.876197919,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Parasutterella,unidentified
2e2aa48327491860732b3ac809b0a333f8d4605e,2.759711655,0.509421697,0.350159757,1.45482651,0.145717297,0.475858048,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
b0a7b618138b08258a46347956ebba150b8545fa,24.80713704,-0.267815547,0.320058574,-0.83677042,0.402721627,0.731902784,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruthenibacterium,s__Ruthenibacterium lactatiformans
488386c7ae81b1913053de7d61aa31a0b0421743,1.266859945,0.071077365,0.422728635,0.168139462,0.866473565,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerobutyricum,s__Anaerobutyricum hallii
fc1a05658ea0564f33b07ac80812ed442d486fb5,1.359373671,-0.118678518,0.438051455,-0.270923693,0.786449722,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola vulgatus
1a6ec3afe71ba59dba96dab70f7dc0b5da2e4f45,1.271989616,0.115510163,0.428896568,0.269319392,0.787683911,NA,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Pauljensenia,unidentified
3bc66b0703158a0b96dc880adbfc10c7de57cea4,1.475242637,0.341023074,0.446062747,0.764518166,0.444558515,0.750363631,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Butyricicoccaceae,g__Agathobaculum,s__Agathobaculum butyriciproducens
2121d02fed97ef400063411122ab85ea5c1ec618,14.3377847,0.032781689,0.223671507,0.146561755,0.883477942,0.945117074,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
17f552bd6c9e75f51ad67a8986900692f382050e,8.063323542,0.415374077,0.241483563,1.720092548,0.08541562,0.371913846,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
587becaea4e0144912bebcfa53cd658cb6b709ed,1.394794789,0.198053843,0.554233746,0.357347139,0.720831945,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides uniformis
79310580abcd5bac8cf38df4bdcb4ccde745f6ee,21.90572321,-0.517832983,0.274101075,-1.889204497,0.058864432,0.296765043,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,unidentified
5d62ca4aa17aaf77474dbecf34d97b7da8bb46ce,2.496497105,0.011177641,0.287355545,0.038898297,0.968971475,0.985474638,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
f17c7f8756e8d989b6e431c38999a6a61a475515,2.56974654,-0.281411262,0.526907477,-0.53408098,0.593285508,0.834994419,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
