OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
d43edad3dc397d43cc72f9a8e10f06da1ce8959f,1037.181885,-0.161862752,0.079955103,-2.024420542,0.0429269,0.098830595,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Flavonifractor,unidentified
1825e0276b9c35d84fd53a1c986f1f31978eb8d8,1980.515533,-0.246946274,0.065120236,-3.792158793,0.000149343,0.001204081,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides salyersiae
d47beb8cb5d090d3ae5824302bb361b0c25784c6,2992.932533,-0.089002582,0.07817602,-1.138489551,0.254916119,0.377979074,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Fusicatenibacter,s__Fusicatenibacter saccharivorans
3cad2e9cb2043bd3aa4d49afe723a62b87b763f6,74.86142797,-0.141620703,0.120390891,-1.176340681,0.239458766,0.363413891,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Lawsonibacter,unidentified
fbb506568c406e9dc91efa9d9ac4cc536b73ca85,22238.87289,0.196737831,0.058902339,3.340068231,0.000837578,0.005145123,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
b2fb2dc24b01aeaeedbfea99a32b7663d4ee5878,4947.833879,0.001739248,0.10185339,0.017075994,0.98637599,0.997606199,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,s__Phascolarctobacterium faecium
2f331ad51f76d989782a9cb63dbea94e4f8b844c,691.5307859,-0.209171534,0.104440926,-2.002773644,0.04520159,0.098830595,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
71140dd01d5964889d360c7a2b5b43df574e40f2,2.672646672,-0.221709465,0.116753457,-1.898954182,0.0575705,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
72a591069a0e4e007ffc35390d443a5878a2bcd3,202.7568049,-0.422373116,0.116909843,-3.612810555,0.000302896,0.002188233,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Schaedlerella,s__Schaedlerella sp900066545
5b0b727a8cbf23997acbf2f9e32ff29a57f2d3cf,15126.53463,0.267388889,0.082791522,3.229665092,0.001239353,0.006951154,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Parasutterella,unidentified
2e2aa48327491860732b3ac809b0a333f8d4605e,19.19955578,0.301859331,0.134019288,2.252357376,0.024299697,0.068144802,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
b0a7b618138b08258a46347956ebba150b8545fa,199.8151809,-0.24250063,0.116394554,-2.083436227,0.037211479,0.092313092,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruthenibacterium,s__Ruthenibacterium lactatiformans
2121d02fed97ef400063411122ab85ea5c1ec618,30.29140025,-0.174613365,0.138444985,-1.261247309,0.207219759,0.320104536,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
17f552bd6c9e75f51ad67a8986900692f382050e,118.5947091,0.184996927,0.091300711,2.026237541,0.042740448,0.098830595,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
79310580abcd5bac8cf38df4bdcb4ccde745f6ee,1080.050694,-0.008882761,0.106804251,-0.083168611,0.933717471,0.969834214,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,unidentified
00b5819148080b717d2e11c8e5cf25ee374ad05c,120.2972304,-0.221473299,0.136236683,-1.625650995,0.10402392,0.196995895,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Clostridium_Q,s__Clostridium_Q symbiosum
8cb061cbd139dcb5a87e44b016402cf2b03bd407,2966.273845,0.164725402,0.068465561,2.405960022,0.01613003,0.050750581,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-81,unidentified
04ad1bf8ff4e32914011825abfdcb8dc2253c309,7274.78061,-0.03945694,0.079375403,-0.497092781,0.619123625,0.751984014,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes onderdonkii
d28565e03340925758c915d26aaa3cb2f8ab09fe,87.97694626,0.093867127,0.124238017,0.755542702,0.449923421,0.592246135,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea sp900066555
2f10b70f625cb69f74d6b362e2b8eef0701eced4,420.7872818,-0.48139256,0.15457046,-3.114389134,0.001843262,0.0087156,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Clostridium_A,s__Clostridium_A leptum
bff7567f7d6358cc9c05f3c740c4f769d4c86c03,249.3995144,-0.107546334,0.126986989,-0.846908287,0.397046243,0.539147004,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster asparagiformis
7de51ee500c68a9da4fd52a4df1133cba2ab0fca,190.6674288,-0.41387397,0.114623307,-3.610731374,0.000305335,0.002188233,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,unidentified
5306dd9efe1839e6fc783e22358007b036aca265,139.1885657,0.200898594,0.097992224,2.050148334,0.040349958,0.098210275,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UMGS1071,s__UMGS1071 sp900548305
4108dc84e615159b91e360f8a6d98cd5778a158d,332.2510409,0.146297652,0.099487996,1.470505574,0.141424877,0.249915194,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Coprococcus_A,s__Coprococcus_A catus
303e50b7b843148061b4a1f37247f5d35ce9669c,101.4473323,-0.226194746,0.141408055,-1.599588834,0.109689827,0.199485323,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster aldenensis
7a28d503d7837807b14782292b923bbc85bb9151,100.0469234,-0.220961824,0.12537352,-1.762428177,0.077996981,0.156847156,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Peptostreptococcales,f__Peptostreptococcaceae,g__Intestinibacter,s__Intestinibacter bartlettii
cf14a9e873ab926b813d08637c2bf5cbbe23c464,768.0989631,0.315398762,0.1167948,2.7004521,0.006924531,0.024812902,d__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,unidentified,unidentified,unidentified
9ed1d246a1d504a6654f3fb03b5cb9a45fd2fbc9,822.1801014,-0.046815046,0.115043578,-0.406933156,0.684057083,0.809572144,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-83,s__CAG-83 sp900545585
079bd0f00fc8de914fea8f5a1009e0a3ab1454c3,494.6665105,-0.866777506,0.113338589,-7.647682172,2.05E-14,1.32E-12,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter torques
921c29e652f197ee4523856074e9392db3efeb2f,63112.46621,0.021804521,0.044448351,0.490558594,0.623738678,0.751984014,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
1a358ec1f08c3036d5b3f6b0e80f5464c3a2d95f,741.4245493,0.064045203,0.099604821,0.642992997,0.520228644,0.651548496,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Hungatella_A,s__Hungatella_A sp003478355
cd97829047759d65aca47f1da1ff08750290eca8,2027.272623,-0.1749457,0.060077518,-2.911999442,0.003591233,0.015442301,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Clostridium_Q,s__Clostridium_Q sp003024715
472f14689cf6b1d15b188923eb8ed0e5067d3b76,1894.997772,-0.353407811,0.080074423,-4.413491804,1.02E-05,0.000140637,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter faecis
d7ba70166bf38311a0becbf3b7abaf877d2b1ebc,445.2214606,0.03286759,0.078297115,0.419780351,0.674645921,0.805827072,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides caccae
5a7e8467339131e6ae6274288151c734105932a6,965.8495286,0.427205837,0.074716835,5.717665053,1.08E-08,2.79E-07,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_I
681578b1c71ad4beb2b3a41bfca736d912e7c855,1025.5532,-0.329903622,0.067895428,-4.858996143,1.18E-06,2.41E-05,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA9502,unidentified
5d4b092976cce043692a1155c61a929b236bc522,9.318076049,-0.142142025,0.150463768,-0.94469271,0.34481578,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
4b772c37b5ba290b4c4fe27759f0577057277c01,692.642971,0.125703704,0.115701122,1.086451897,0.277279112,0.406465971,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900066775
a17359057e9470077839413e10686bd37a200de5,29.61532729,-0.263999127,0.148543674,-1.777249204,0.075527247,0.15465103,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,unidentified
3ab64f7f705d4414c88fbf3a92763f6f976e46ec,5620.545005,0.108660352,0.085510764,1.270721327,0.203827806,0.320104536,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
160d827ccaad7aaa278afdd322e2bf4a1668ff81,17192.31226,0.143777685,0.068502442,2.098869475,0.035828408,0.090624798,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides uniformis
26ae528aea66ad7a7c4434d0484d497058b0a5c3,793.2709385,-0.073091338,0.085741886,-0.852457782,0.393960062,0.539147004,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Oscillibacter,unidentified
40229e73b2f0b4c09041bfcd114ce450b4f5a05a,803.8519627,-0.074638894,0.073910493,-1.009855176,0.312564681,0.448009376,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides caccae
e5ff6ba9ab91db89afbff53faa7d96cf366435b7,4988.795433,0.158795906,0.120877554,1.313692253,0.188949789,0.312493882,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,unidentified
6c5323bf619d803a3f6b4bd3456d1ef2c7d67cf8,5718.673403,0.010506866,0.078814715,0.133310974,0.893947449,0.960993508,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,unidentified,unidentified,unidentified
a31583e3206de6c44d641cc4c4bf2837848369f7,80.92341256,-0.260030151,0.094151737,-2.761819994,0.005748016,0.02305664,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
0fe2a939340c47fb2ebde5025291a86fe0adc0d0,1581.15645,-0.152596996,0.109086977,-1.398856211,0.161856106,0.274729443,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospira,s__Lachnospira rogosae
a08d311023035e3f90bb42387c44a6f61159b3bc,43.6489446,0.034509016,0.106945283,0.322679179,0.746938222,0.852699386,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__GCA-900066575,s__GCA-900066575 sp900066385
eafd6851cb478fed4d85de51fffb3e5993384107,2661.966007,0.078178906,0.077298512,1.011389534,0.311830028,0.448009376,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger sp900540595
5aaf41c06c3b2d3a2488644f11ed18d03ba6aa30,203.970223,-0.345422407,0.125733234,-2.747264152,0.006009471,0.02305664,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Evtepia,s__Evtepia gabavorous
57d9eb561f4af8cf48538f66d2c2dccfb93400d6,925.9817943,0.310232166,0.073252256,4.235120965,2.28E-05,0.000245561,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
321f2b44cc54f62e78e77711aa671698c9827940,64.66161283,0.104744434,0.116174887,0.901609953,0.367264102,0.520627134,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA7182,s__UBA7182 sp003480725
